date,open,high,low,close,volume,amount,pctChg,turn
2024-01-02,11.74752938,11.98418388,11.72859702,11.82325882,113316938,1418264969.23,0.2408,0.5521
2024-01-03,11.76646174,11.91792062,11.72859702,11.86112354,76049148,951970406.47,0.3203,0.3705
2024-01-04,11.76646174,11.85165736,11.72859702,11.84219118,99822517,1242764334.8,-0.1596,0.4863
2024-01-05,11.79486028,12.00311624,11.70966466,11.80432646,109752652,1377692737.59,-0.3197,0.5347
2024-01-08,11.79486028,11.86112354,11.61500286,11.6434014,91581562,1131732816.67,-1.3633,0.4462
2024-01-09,11.65286758,11.7853941,11.62446904,11.76646174,94179782,1166609534.33,1.0569,0.4588
2024-01-10,11.67179994,11.77592792,11.62446904,11.62446904,63262795,780721482.47,-1.2068,0.3082
2024-01-11,11.65286758,11.66233376,11.44461162,11.49194252,96780156,1179075751.92,-1.1401,0.4715
2024-01-12,11.42567926,11.60553668,11.4067469,11.5487396,76433877,930414484.52,0.4942,0.3724
2024-01-15,11.52034106,11.60553668,11.4067469,11.47301016,49632551,603042874.45,-0.6557,0.2418
2024-01-16,11.41621308,11.61500286,11.41621308,11.53927342,80436459,978561025.74,0.5776,0.3919
2024-01-17,11.44461162,11.48247634,11.0754306,11.0754306,140735055,1671092719.19,-4.0197,0.6856
2024-01-18,11.03756588,11.30261892,10.7914452,11.20795712,166379121,1935251849.75,1.1966,0.8106
2024-01-19,11.15116004,11.33101746,11.0280997,11.28368656,123795036,1468955722.48,0.6757,0.6031
2024-01-22,11.24582184,11.30261892,10.9334379,11.05649824,145354976,1710510980.4,-2.0134,0.7081
2024-01-23,10.99023498,11.05649824,10.61158778,10.92397172,169491744,1940940579.09,-1.1986,0.8257
2024-01-24,10.99970116,11.1227615,10.81984374,11.09436296,105940754,1229718058.44,1.5598,0.5161
2024-01-25,11.18902476,11.4067469,11.16062622,11.4067469,127482289,1522375801.54,2.8157,0.6211
2024-01-26,11.4540778,11.62446904,11.34048364,11.56767196,124521021,1516091357.54,1.4108,0.6066
2024-01-29,11.57713814,11.6907323,11.5487396,11.58660432,84753628,1040554942.28,0.1637,0.4129
2024-01-30,11.52980724,11.6434014,11.41621308,11.52980724,106355676,1296846927.07,-0.4902,0.5181
2024-01-31,11.47301016,11.57713814,11.38781454,11.39728072,109897920,1333498982.28,-1.1494,0.5354
2024-02-01,11.359416,11.61500286,11.2647542,11.48247634,108409521,1313469936.13,0.7475,0.5282
2024-02-02,11.5487396,11.68126612,11.24582184,11.38781454,139010279,1693724843.39,-0.8244,0.6762
