date,open,high,low,close,volume,amount,pctChg,turn
2024-09-18,175.7369628,179.40293539,175.44023917,178.4170472,11377895,2116044596.22,1.5804,0.2921
2024-09-19,178.991351,180.15910206,175.7369628,178.8956337,15769409,2940618896.64,0.2682,0.4049
2024-09-20,178.8956337,179.8528067,175.81353664,177.6513088,15502703,2874252971.74,-0.6956,0.3977
2024-09-23,178.66591218,181.31728139,177.5555915,180.1399586,15792549,2968348168.22,1.4009,0.4051
2024-09-24,183.73892908,189.68297341,180.80040797,189.06081096,35451735,6891613101.73,4.9522,0.9087
2024-09-25,198.50810847,198.5176802,193.91367807,194.4018363,42010119,8606648805.95,2.825,1.0768
2024-09-26,194.9761401,198.45067809,190.41042489,196.70862323,35489346,7190132217.19,1.1866,0.9096
2024-09-27,202.920676,221.75784064,202.60480891,217.09640813,70181326,15567947397.43,10.3645,1.7988
2024-09-30,223.04045246,244.079115,222.064136,241.10230697,91361145,22246725636.15,11.0577,2.3417
2024-10-08,283.323208,288.5876595,256.19692518,286.194727,137646479,39285155658.41,18.7026,3.5281
2024-10-09,267.9127227,267.99886827,244.079115,244.079115,108691594,29017394644.92,-14.7157,2.7859
2024-10-10,244.079115,254.59844627,239.44639768,246.950634,60833833,15786972610.89,1.1765,1.5593
2024-10-11,244.5577015,244.5577015,227.74017189,231.43485967,47640230,11668275358.21,-6.2829,1.2211
2024-10-14,239.28367827,241.9733344,234.44995462,239.02524156,46759863,11671765786.38,3.2797,1.1985
2024-10-15,239.11138713,240.09727532,230.80312549,230.88927106,32765334,8057930637.14,-3.4038,0.8398
2024-10-16,228.59205586,228.59205586,223.33717609,223.83490605,33585954,7918107275.66,-3.0553,0.8609
2024-10-17,223.978482,228.64948624,220.97295878,221.5855495,26164672,6135626737.15,-1.0049,0.6706
2024-10-18,220.14979,247.79294624,219.7669208,239.18796097,68013787,16734812130.47,7.9438,1.7433
2024-10-21,247.907807,251.28662769,240.96830275,242.50935128,58455809,14972853360.17,1.3886,1.4983
2024-10-22,243.121942,243.65795888,236.67059598,239.81969515,27876033,6986426718.6,-1.1091,0.7145
2024-10-23,237.19704113,244.02168462,236.28772678,238.6232289,32154122,8076690148.32,-0.4989,0.8242
2024-10-24,239.07310021,240.7290095,234.507385,235.61770568,21465790,5297733385.73,-1.2595,0.5502
2024-10-25,241.53303482,253.650845,235.7517099,247.79294624,57898551,14887536977.89,5.1674,1.484
2024-10-28,245.16072049,247.53450953,242.164769,245.26600952,27601935,7053002719.83,-1.0198,0.7075
2024-10-29,245.26600952,246.67305383,240.48014452,240.99701794,26994808,6853075171.39,-1.7406,0.6919
2024-10-30,239.29325,241.4947479,234.0287985,237.40761919,27134374,6734690047.33,-1.4894,0.6955
2024-10-31,236.41215927,239.7718365,233.550212,235.44541454,25500279,6286268642.67,-0.8265,0.6536
2024-11-01,235.97185969,239.12095886,234.67967614,235.6559926,25915829,6418140472.77,0.0894,0.6643
2024-11-04,233.550212,243.4090939,233.550212,240.4418576,24247222,6074686403.4,2.0309,0.6215
2024-11-05,239.84841034,251.56420786,238.46050949,250.19545047,48482094,12547431634.82,4.0565,1.2427
2024-11-06,247.89823527,257.9581235,242.6433555,245.5148745,45239310,11840068810.22,-1.8708,1.1595
2024-11-07,246.950634,251.5450644,243.00708124,251.5450644,33571027,8698717048.5,2.4561,0.8605
2024-11-08,258.11127118,260.351056,246.0891783,246.4720475,40294127,10612727375.41,-2.0167,1.0328
2024-11-11,241.54260655,257.46996527,240.25999473,256.0437775,49153907,12844920271.79,3.8835,1.2599
2024-11-12,266.36210244,272.9857396,259.37473954,261.32737246,74403008,20764206510.38,2.0636,1.9071
2024-11-13,257.479537,275.8572586,255.34504121,269.922786,55773688,15410247017.55,3.2891,1.4296
2024-11-14,270.879959,272.78473327,262.89713618,263.222575,42657210,11940874423.6,-2.4823,1.0934
2024-11-15,257.9581235,263.222575,254.18686188,254.18686188,35198317,9488134617.77,-3.4327,0.9022
2024-11-18,254.18686188,259.34602435,249.822153,251.65992516,30650010,8135717135.86,-0.9941,0.7856
2024-11-19,250.79846946,260.351056,246.950634,257.21152856,34812887,9211079120.51,2.206,0.8921
2024-11-20,255.51733235,258.3409927,253.2679758,256.09163615,22708778,6060616028.92,-0.4354,0.5819
2024-11-21,254.28257918,259.80546739,252.36823318,256.77122898,20550827,5510533650.39,0.2654,0.5266
2024-11-22,256.45536189,257.479537,247.79294624,248.0035243,22555101,5937579845.21,-3.4146,0.578
2024-11-25,251.79392938,255.14403488,249.99444414,252.7893893,26239071,6923644963.03,1.9298,0.6724
2024-11-26,250.36774161,252.66495681,244.71084918,245.72545256,27360405,7076484876.24,-2.7944,0.7011
2024-11-27,243.7919631,249.7264357,240.70029431,248.7692627,27400665,7033615361.69,1.2387,0.7021
2024-11-28,248.0992416,248.41510869,242.6433555,243.7919631,22355598,5728197559.53,-2.0008,0.5728
2024-11-29,240.47057279,256.51279227,240.47057279,250.05187452,31366272,8192074188.26,2.5677,0.8037
2024-12-02,247.56322472,252.26294415,246.19446733,250.96118887,20647547,5387882833.85,0.3637,0.5291
2024-12-03,249.822153,251.72692727,247.907807,250.62617832,17310789,4514867561.72,-0.1335,0.4436
2024-12-04,248.86498,250.779326,246.4720475,247.87909181,16181395,4186965339.38,-1.0961,0.4146
2024-12-05,246.94106227,247.85994835,244.08868673,245.036288,16021580,4109014221.95,-1.1469,0.4105
2024-12-06,245.036288,258.3409927,244.079115,255.13446315,33038136,8719647873.97,4.1211,0.8466
2024-12-09,255.55561927,258.11127118,253.08611293,256.57022265,22456090,6005103478.7,0.5627,0.5754
2024-12-10,269.23362144,269.4441995,257.79540409,258.98229861,32904436,9035442039.71,0.9401,0.8432
2024-12-11,262.22711508,267.5298535,255.10574796,255.6609083,19400821,5262014871.75,-1.2825,0.4971
2024-12-12,254.5123007,263.58630074,253.8422796,261.98782183,22329514,6055502392.49,2.4747,0.5722
2024-12-13,258.32184924,260.351056,254.608018,255.59390619,28316441,7596460114.56,-2.4405,0.7256
2024-12-16,254.81859606,257.9581235,252.74153065,255.7566256,16257508,4333963457.3,0.0637,0.4166
2024-12-17,255.565191,266.094094,255.12489142,262.0739674,28214610,7746201690.52,2.4701,0.723
2024-12-18,262.56212563,262.96413829,258.73343363,259.78632393,15085329,4110472402.55,-0.8729,0.3865
2024-12-19,257.72840198,260.68606655,255.20146526,258.23570367,15346018,4137668599.45,-0.5969,0.3932
2024-12-20,258.23570367,259.2024484,249.17127536,251.45891883,27740098,7313368050.81,-2.6243,0.7108
2024-12-23,251.45891883,257.36467624,251.45891883,252.2150855,20639383,5482614221.43,0.3007,0.5289
2024-12-24,251.736499,256.76165725,251.736499,256.74251379,19615352,5229920631.84,1.7951,0.5026
2024-12-25,257.39339143,259.30773743,254.85688298,256.49364881,11413810,3058526680.1,-0.0969,0.2925
2024-12-26,255.7566256,255.7566256,249.822153,250.06144625,22443762,5898437344.16,-2.5077,0.5751
2024-12-27,249.41056861,252.13851166,244.079115,250.779326,24351918,6338085456.58,0.2871,0.624
2024-12-30,249.70729224,256.0437775,249.35313823,255.16317834,22631352,6013633016.57,1.7481,0.5799
2024-12-31,253.73699057,258.9152965,253.73699057,254.608018,24933952,6694555730.67,-0.2176,0.6389
2025-01-02,254.84731125,254.8951699,245.993461,247.69722894,23354576,6090661831.17,-2.7143,0.5984
2025-01-03,247.69722894,251.736499,246.19446733,246.59647999,18523758,4812148522.42,-0.4444,0.4747
2025-01-06,246.950634,248.86498,242.164769,245.75416775,17289077,4433101113.47,-0.3416,0.443
2025-01-07,232.593039,241.207596,230.75526684,238.76680485,40103599,9934923663.6,-2.8432,1.0276
2025-01-08,235.45498627,237.67562763,232.89933436,234.83282382,27185752,6681628785.11,-1.6476,0.6966
2025-01-09,231.01370355,239.53254325,230.83184068,236.73759809,16932878,4168600175.92,0.8111,0.4339
2025-01-10,235.9431445,239.24539135,234.20108964,235.464558,14729433,3643092329.08,-0.5377,0.3774
2025-01-13,233.0716255,239.29325,231.635866,236.33558543,18092226,4467775090.65,0.3699,0.4636
2025-01-14,237.10132383,245.993461,234.70839133,245.2277226,20246734,5108567634.52,3.7625,0.5188
2025-01-15,245.2277226,245.4191572,238.97738291,240.12599051,15062665,3798504600.23,-2.0804,0.386
2025-01-16,241.207596,243.6962458,237.62776898,239.22624789,16188378,4056598313.89,-0.3747,0.4148
2025-01-17,237.8574905,242.6433555,237.45547784,240.7290095,11106600,2786220135.4,0.6282,0.2846
2025-01-20,245.5148745,256.14906653,245.33301163,254.14857496,34283497,9048642227.01,5.5746,0.8785
2025-01-21,257.0009505,257.24981548,251.94707706,252.86596314,13893306,3681448144.13,-0.5047,0.356
