date,open,high,low,close,volume,amount,pctChg,turn
2024-10-25,53.66887966,54.10370768,53.25255496,53.3820782,53944541,3122695351.96,-0.6885,0.5012
2024-10-28,53.45609148,53.71513796,52.80847528,53.197045,57880987,3325855084.36,-0.3466,0.5378
2024-10-29,53.197045,54.08520436,53.14153504,53.31731658,62010028,3591688617.52,0.2261,0.5762
2024-10-30,53.18779334,53.57636306,51.51324288,51.78154102,90747926,5123310916.61,-2.8804,0.8432
2024-10-31,51.77228936,52.5494288,51.2541964,51.73528272,75763009,4236922731.54,-0.0893,0.7039
2024-11-01,51.9480709,52.734462,51.809296,51.9480709,65013925,3676222858.28,0.4113,0.6041
2024-11-04,51.96657422,52.70670702,51.74453438,52.70670702,53073970,2993285083.1,1.4604,0.4931
2024-11-05,52.56793212,54.47377408,52.06834248,54.3535025,120114422,6976690582.1,3.1245,1.116
2024-11-06,54.48302574,54.6310523,52.6882037,53.18779334,126251828,7311429314.47,-2.1447,1.1731
2024-11-07,52.734462,56.435126,52.6419454,56.28709944,186426320,11055869272.25,5.8271,1.7322
2024-11-08,56.6201592,56.88845734,54.59404566,54.69581392,132299025,7922272847.26,-2.8271,1.2292
2024-11-11,53.77989958,54.14071432,53.21554832,54.0296944,91716007,5320862805.17,-1.2179,0.8522
2024-11-12,54.0296944,54.55703902,52.62344208,52.74371366,96289275,5557347301.49,-2.3801,0.8947
2024-11-13,52.4569122,53.197045,52.38289892,52.91024354,61824493,3532487702.17,0.3157,0.5744
2024-11-14,52.91024354,53.74289294,52.6419454,52.734462,66323183,3815907812.2,-0.3322,0.6162
2024-11-15,52.6419454,53.17854168,51.6242628,51.6242628,78059714,4413936479.86,-2.1053,0.7253
2024-11-18,51.9018126,52.88248856,51.23569308,51.58725616,68429646,3851412801.79,-0.0717,0.6358
2024-11-19,51.809296,51.92031592,50.9766466,51.44848126,52819300,2934893273.53,-0.269,0.4908
2024-11-20,51.45773292,51.6242628,51.0691632,51.30970636,46997145,2605295419.52,-0.2697,0.4367
2024-11-21,51.33746134,51.50399122,50.99514992,51.33746134,41024489,2269302644.37,0.0541,0.3812
2024-11-22,51.31895802,51.31895802,49.033798,49.06155298,100680813,5439029186.91,-4.4332,0.9355
2024-11-25,49.033798,49.2650895,48.23815524,48.63597662,70269826,3704922204.59,-0.8674,0.6529
2024-11-26,48.571215,49.28359282,48.45094342,49.0800563,40761823,2156122895.27,0.9131,0.3787
2024-11-27,49.08930796,49.5888976,48.83951314,49.5426393,44446366,2366194482.97,0.9425,0.413
2024-11-28,49.56114262,49.94971234,48.87651978,49.19107622,42550213,2268917373.38,-0.7096,0.3954
2024-11-29,49.1725729,50.34753372,49.07080464,49.2650895,56357055,3018761403.42,0.1505,0.5236
2024-12-02,49.2188312,50.17175218,49.20032788,49.96821566,44960590,2420512863.94,1.4272,0.4177
2024-12-03,49.8201891,50.52331526,49.5426393,50.35678538,47005763,2544434590.64,0.7776,0.4367
2024-12-04,50.12549388,50.27352044,49.69066586,49.89420238,38188736,2059281653.68,-0.9186,0.3548
2024-12-05,49.67216254,50.0052223,49.48712934,49.66291088,29588882,1589274038.26,-0.4636,0.2749
2024-12-06,49.76467914,51.52249454,49.75542748,50.99514992,78983681,4338822601.68,2.6826,0.7339
2024-12-09,50.8378717,51.1616798,50.3752887,50.72685178,51046345,2801288362.27,-0.5261,0.4743
2024-12-10,52.6419454,52.90099188,51.346713,51.45773292,100098350,5649587634.71,1.4408,0.9301
2024-12-11,51.44848126,51.74453438,50.77311008,50.7916134,50478424,2790301409.65,-1.2945,0.469
2024-12-12,50.84712336,51.6705211,50.6065802,51.42072628,52633585,2909611957.11,1.2386,0.489
2024-12-13,51.0691632,51.07841486,49.66291088,49.71842084,88709588,4798656728.82,-3.3105,0.8242
2024-12-16,49.69066586,49.94971234,48.96903638,49.14481792,65859184,3512263333.83,-1.1537,0.6119
2024-12-17,48.9412814,49.46862602,48.79325484,49.04304966,53769372,2853899355.19,-0.2071,0.4996
2024-12-18,49.33910278,49.66291088,48.92277808,48.97828804,50446143,2683105293.26,-0.1321,0.4687
2024-12-19,48.6637316,48.97828804,48.4324401,48.93202974,40549628,2136614146.62,-0.0944,0.3768
2024-12-20,48.93202974,49.24658618,48.58971832,48.68223492,46196543,2437090038.01,-0.5105,0.4292
2024-12-23,48.68223492,49.47787768,48.68223492,49.1263146,55550547,2954746191.08,0.9122,0.5161
2024-12-24,49.10781128,49.80168578,49.033798,49.75542748,49560916,2654767330.42,1.2806,0.4605
2024-12-25,49.78318246,50.24576546,49.56114262,49.8664474,41739896,2249897990.35,0.2231,0.3878
2024-12-26,49.85719574,49.90345404,49.36685776,49.4501227,37922170,2031175519.15,-0.8349,0.3523
2024-12-27,49.4501227,49.7276725,48.76549986,49.28359282,53775719,2862446916.89,-0.3368,0.4997
2024-12-30,49.23733452,49.8664474,49.22808286,49.8664474,53343783,2865180504.46,1.1827,0.4956
2024-12-31,49.76467914,49.97746732,48.7099899,48.7099899,67711790,3607846473.56,-2.3191,0.6291
2025-01-02,48.7562482,48.78400318,46.61911474,46.91516786,94857917,4877807223.25,-3.6847,0.8814
2025-01-03,47.183466,47.26673094,46.33231328,46.5358498,55135185,2788346286.54,-0.8085,0.5123
2025-01-06,46.7671413,46.83190292,46.10102178,46.57285644,41348951,2077171909.27,0.0795,0.3842
2025-01-07,46.43408154,46.59135976,46.08251846,46.41557822,39278717,1967557697.73,-0.3377,0.365
2025-01-08,46.42482988,46.79489628,45.8419753,46.5358498,51038304,2555823166.64,0.2591,0.4742
2025-01-09,46.49884316,46.63761806,46.0732668,46.08251846,40082112,2005089617.47,-0.9742,0.3724
2025-01-10,46.09177012,46.33231328,45.2406174,45.2868757,52270371,2576373865.93,-1.7266,0.4857
2025-01-13,44.85204768,45.1481008,44.5004846,44.95381594,51139315,2474824395.9,-0.7354,0.4752
2025-01-14,44.95381594,45.86973028,44.870551,45.66619376,61577440,3024006483.51,1.5847,0.5721
2025-01-15,45.5644255,45.94374356,45.24986906,45.43490226,45802852,2251226874.25,-0.5065,0.4256
2025-01-16,45.6106838,46.0270085,45.26837238,45.5644255,41576107,2052212528.83,0.2851,0.3863
2025-01-17,45.4256506,45.86047862,45.12034582,45.68469708,46074666,2273441157.24,0.264,0.4281
2025-01-20,45.99925352,46.5358498,45.94374356,46.08251846,49173607,2458746693.9,0.8708,0.4569
2025-01-21,46.4433332,46.61911474,45.94374356,46.1657834,40995081,2049216697.85,0.1807,0.3809
2025-01-22,45.99925352,46.18428672,45.1943591,45.2868757,53078046,2606595141.93,-1.9038,0.4932
2025-01-23,46.09177012,47.5997907,46.05476348,46.60061142,96910455,4910872824.57,2.9009,0.9004
2025-01-24,46.42482988,47.52577742,46.3508166,47.05394276,61677886,3140198840.43,0.9728,0.5731
2025-01-27,47.21122098,47.75706892,47.00768446,47.0446911,52454748,2681560915.93,-0.0197,0.4874
2025-02-05,47.16496268,47.183466,45.95299522,45.99925352,58307230,2921528574.68,-2.2222,0.5418
2025-02-06,46.00850518,46.720883,45.96224688,46.4895915,41503724,2078321190.86,1.066,0.3856
2025-02-07,46.42482988,47.59053904,46.11027344,47.07244608,72581202,3679372001.35,1.2537,0.6744
2025-02-10,47.08169774,47.51652576,46.9984328,47.0909494,43181484,2203839896.22,0.0393,0.4012
2025-02-11,47.3684992,47.40550584,46.60061142,46.73938632,38184400,1931993468.36,-0.7466,0.3548
2025-02-12,46.73938632,47.29448592,46.42482988,47.25747928,44699378,2261445451.46,1.1085,0.4153
2025-02-13,47.10945272,47.90509548,47.00768446,47.20196932,59036332,3019334997.7,-0.1175,0.5485
2025-02-14,47.17421434,47.97910876,46.9984328,47.8310822,59977161,3080098769.84,1.3328,0.5573
2025-02-17,47.95135378,48.46019508,47.56278406,47.96060544,62571044,3245003133.19,0.2708,0.5814
2025-02-18,47.80332722,48.27516188,47.3684992,47.47026746,65008234,3362664790.81,-1.0224,0.604
2025-02-19,47.35924754,47.95135378,47.20196932,47.5997907,46442576,2388611400.68,0.2729,0.4315
2025-02-20,47.39625418,47.47026746,46.86890956,46.97992948,51538478,2620444373.81,-1.3022,0.4789
2025-02-21,47.17421434,47.646049,46.68387636,47.3684992,66876093,3415352330.99,0.8271,0.6214
2025-02-24,47.3684992,48.55271168,47.2297243,48.108632,83582274,4341042759.82,1.5625,0.7766
2025-02-25,47.646049,48.2011486,47.0446911,47.16496268,64242944,3298896561.65,-1.9615,0.5969
2025-02-26,47.2759826,47.90509548,47.21122098,47.75706892,53657805,2758370361.5,1.2554,0.4986
2025-02-27,47.90509548,47.9235988,47.29448592,47.75706892,54724008,2813972256.66,0.0,0.5085
2025-02-28,47.5535324,47.7848239,46.60986308,46.60986308,80526753,4102825271.76,-2.4022,0.7482
2025-03-03,46.7671413,47.01693612,46.31380996,46.56360478,42316083,2135730015.39,-0.0992,0.3932
2025-03-04,46.33231328,46.52659814,46.2583,46.33231328,37243163,1867141470.87,-0.4967,0.346
2025-03-05,46.42482988,46.7671413,46.26755166,46.60986308,45507176,2287766875.65,0.599,0.4228
2025-03-06,46.97067782,48.04387038,46.74863798,47.77557224,104582101,5369202398.94,2.501,0.9717
2025-03-07,47.7385656,47.96060544,47.47951912,47.646049,48147872,2481121736.0,-0.2711,0.4474
2025-03-10,47.65530066,47.79407556,46.97992948,47.4147575,61128342,3121852670.24,-0.4854,0.568
2025-03-11,46.91516786,47.646049,46.8133996,47.646049,52914740,2702757543.57,0.4878,0.4917
