date,open,high,low,close,volume,amount,pctChg,turn
2024-01-02,33.80919696,34.31967264,33.3281718,33.35762232,47135341,1615427567.9,-1.3643,0.6594
2024-01-03,33.07293396,33.30853812,31.81637844,32.07161628,77036854,2534226472.63,-3.8552,1.0777
2024-01-04,32.0028984,32.1992352,31.58077428,31.90473,37764767,1223579710.97,-0.5204,0.5283
2024-01-05,32.1992352,32.71952772,31.6102248,31.90473,38630291,1265820915.38,0.0,0.5404
2024-01-08,31.86546264,32.0519826,30.7267092,30.75615972,42717314,1352044404.56,-3.6,0.5976
2024-01-09,30.9721302,31.7083932,30.69725868,30.88377864,37069356,1174568317.7,0.4149,0.5186
2024-01-10,30.88377864,30.94267968,30.40275348,30.64817448,38505387,1200801470.43,-0.7629,0.5387
2024-01-11,30.432204,30.88377864,30.06898092,30.7267092,52965789,1647592779.03,0.2562,0.741
2024-01-12,30.44202084,30.52055556,29.76465888,30.0395304,56166163,1719490145.79,-2.2364,0.7857
2024-01-15,29.7941094,30.3340356,29.47997052,30.11806512,37287390,1137104936.89,0.2614,0.5216
2024-01-16,29.8431936,30.0395304,29.38180212,29.73520836,47749127,1442796232.04,-1.2712,0.668
2024-01-17,29.6468568,29.6468568,27.8798256,27.8798256,98052204,2836256308.16,-6.2397,1.3717
2024-01-18,27.6834888,28.2724992,27.241731,28.19396448,64972329,1828744329.39,1.1268,0.9089
2024-01-19,28.00744452,29.03821272,27.98781084,28.80260856,55332145,1620327537.31,2.1588,0.7741
2024-01-22,29.18546532,29.39161896,28.05652872,28.40011812,54209205,1589908870.15,-1.3974,0.7583
2024-01-23,28.39030128,28.94004432,28.03689504,28.73389068,55257836,1603952894.16,1.1753,0.773
2024-01-24,28.75352436,28.94986116,27.72275616,28.5179202,49589962,1422758883.17,-0.7516,0.6937
2024-01-25,28.468836,28.75352436,28.08597924,28.59645492,51852423,1504726631.35,0.2754,0.7254
2024-01-26,28.468836,28.52773704,27.0944784,27.31044888,91775202,2572233224.31,-4.4971,1.2839
2024-01-29,27.31044888,27.40861728,26.58400272,26.66253744,58346279,1596066872.11,-2.3724,0.8162
2024-01-30,26.52510168,26.7999732,25.9655418,26.03425968,41576574,1112621827.51,-2.3564,0.5816
2024-01-31,25.9655418,25.9655418,24.7384368,25.02312516,84855353,2171478153.45,-3.8839,1.1871
2024-02-01,25.00349148,25.75938816,24.60100104,25.3765314,54342080,1397901938.22,1.4123,0.7602
2024-02-02,25.34708088,25.9655418,24.42429792,25.16056092,61710704,1590845567.11,-0.8511,0.8633
2024-02-05,25.17037776,27.15337944,24.8366052,26.48583432,95097387,2507389707.85,5.2673,1.3303
2024-02-06,26.05389336,27.74238984,26.014626,27.70312248,80515312,2236373339.88,4.596,1.1264
2024-02-07,27.72275616,28.1252466,27.44788464,27.71293932,63385176,1791035761.96,0.0354,0.8867
2024-02-08,27.977994,28.8615096,27.8798256,28.40993496,61329176,1781272197.65,2.5151,0.858
2024-02-19,28.2724992,28.44920232,26.51528484,26.98649316,128291954,3545870084.23,-5.0104,1.7947
2024-02-20,26.69198796,26.79015636,25.79865552,26.48583432,111635211,2980169056.33,-1.8552,1.5617
2024-02-21,26.17169544,27.36934992,26.014626,26.96685948,86538829,2372792197.23,1.8162,1.2106
2024-02-22,26.97667632,27.15337944,26.58400272,27.0944784,60572042,1659768549.67,0.4732,0.8474
2024-02-23,26.99631,27.07484472,26.25023016,26.66253744,104489905,2824126846.9,-1.5942,1.4617
2024-02-26,26.57418588,27.34971624,26.22077964,26.92759212,102153957,2778574238.63,0.9941,1.4291
2024-02-27,26.6527206,27.59513724,26.5545522,27.59513724,110904231,3064076548.34,2.479,1.5515
2024-02-28,27.60495408,28.06634556,26.67235428,26.67235428,128868824,3577996983.13,-3.344,1.8028
2024-02-29,26.4072996,27.15337944,26.26986384,27.07484472,121373622,3316658334.07,1.509,1.6963
2024-03-01,26.9472258,27.91909296,26.7999732,27.82092456,137896433,3858537358.81,2.7556,1.9272
2024-03-04,28.05652872,28.29213288,27.15337944,27.49696884,116590007,3272789948.85,-1.1644,1.6294
2024-03-05,27.15337944,27.96817716,26.9472258,27.67367196,121381544,3400763490.93,0.6426,1.6964
2024-03-06,27.241731,28.15469712,26.7999732,27.44788464,124821301,3481125657.72,-0.8159,1.7445
2024-03-07,27.23191416,27.50678568,26.68217112,26.68217112,97554058,2684561496.74,-2.7897,1.3634
2024-03-08,26.82942372,27.17301312,26.5545522,27.05521104,85690500,2347920403.78,1.3981,1.1976
2024-03-11,26.85887424,27.7816572,26.57418588,27.74238984,127592919,3558325670.78,2.5399,1.7832
2024-03-12,27.72275616,28.23323184,27.60495408,27.96817716,103177865,2932752550.73,0.8139,1.442
2024-03-13,27.96817716,28.11542976,27.67367196,27.732573,61453704,1743565051.51,-0.8424,0.8589
2024-03-14,27.64422144,27.66385512,26.82942372,27.05521104,88645752,2453006387.24,-2.4425,1.2389
2024-03-15,26.9472258,27.27118152,26.8490574,27.26136468,57163998,1575093637.42,0.762,0.7989
2024-03-18,27.2908152,27.66385512,27.10429524,27.52641936,91010663,2539839819.57,0.9723,1.2719
2024-03-19,27.5853204,29.3523516,27.4380678,28.92041064,228672617,6701403147.74,5.0642,3.1959
2024-03-20,28.99894536,30.01007988,28.9105938,29.1069306,177707139,5320563307.96,0.6449,2.4836
2024-03-21,29.50942104,29.7941094,29.0578464,29.18546532,113120000,3383200423.62,0.2698,1.5809
2024-03-22,29.41125264,31.68875952,29.3032674,31.25681856,239235815,7459121640.25,7.0972,3.3435
2024-03-25,30.923046,31.0212144,29.80392624,29.91191148,157434103,4852813285.49,-4.3028,2.2003
2024-03-26,29.45052,30.71689236,29.44070316,30.3831198,117003425,3602634666.25,1.5753,1.6352
2024-03-27,29.8922778,30.07879776,28.87132644,28.87132644,93305065,2790902240.88,-4.9758,1.304
2024-03-28,28.8615096,29.6468568,28.6651728,29.205099,72942948,2170592444.56,1.1561,1.0194
2024-03-29,28.96949484,29.21491584,28.35103392,28.87132644,68843016,2013985448.91,-1.1429,0.9621
2024-04-01,29.2541832,29.45052,28.88114328,29.12656428,62494581,1856919377.2,0.8841,0.8734
2024-04-02,29.12656428,29.205099,27.87000876,28.11542976,100655975,2896339355.85,-3.4715,1.4053
2024-04-03,28.1252466,28.68480648,27.9289098,28.23323184,68825783,1984368702.53,0.419,0.9609
2024-04-08,28.05652872,28.0761624,27.2908152,27.52641936,79831166,2246027915.95,-2.5035,1.1146
2024-04-09,27.5853204,28.03689504,27.45770148,27.9289098,44640675,1262310289.23,1.4622,0.6233
2024-04-10,27.85037508,27.86019192,26.9472258,27.18282996,61341963,1702273475.69,-2.6714,0.8564
2024-04-11,26.9472258,27.66385512,26.8981416,27.12392892,48540225,1349239802.59,-0.2167,0.6777
2024-04-12,27.31044888,27.977994,27.1926468,27.31044888,62005888,1744261717.08,0.6877,0.8657
2024-04-15,27.32026572,27.56568672,27.00612684,27.2908152,57402917,1596636434.4,-0.0719,0.8014
2024-04-16,27.0453942,27.17301312,26.22077964,26.3582154,79544584,2154982859.48,-3.4173,1.1106
2024-04-17,26.47601748,26.85887424,26.3582154,26.78033952,63563527,1724587974.03,1.6015,0.8875
2024-04-18,26.58400272,26.85887424,26.04407652,26.5545522,70081220,1888643492.85,-0.8431,0.9785
2024-04-19,26.3091312,26.32876488,25.6219524,25.90664076,66995287,1770229114.9,-2.4399,0.9354
2024-04-22,25.6219524,26.85887424,25.44524928,26.750889,73706838,1979564501.56,3.2588,1.0291
2024-04-23,26.52510168,27.28099836,26.52510168,27.08466156,60469334,1661766671.48,1.2477,0.8443
2024-04-24,27.18282996,27.54605304,26.7018048,27.16319628,78469021,2166209969.66,0.29,1.0956
2024-04-25,27.62458776,28.68480648,27.62458776,28.01726136,123113698,3532718834.9,3.1442,1.7189
2024-04-26,28.01726136,28.55718756,27.8798256,28.26268236,83063450,2386161534.87,0.876,1.1597
2024-04-29,28.67498964,29.60758944,28.5179202,29.28363372,121044632,3595607197.67,3.6124,1.69
2024-04-30,29.21491584,29.4014358,28.60627176,28.6651728,63759996,1877974568.8,-2.112,0.8902
2024-05-06,29.7450252,30.59909028,29.7450252,30.42238716,141580671,4362093786.25,6.1301,1.9767
2024-05-07,30.12788196,30.68744184,30.00026304,30.29476824,58136777,1797858074.91,-0.4195,0.8117
2024-05-08,29.941362,29.941362,29.03821272,29.0578464,79533024,2372896262.12,-4.083,1.1104
2024-05-09,29.06766324,29.6468568,29.06766324,29.27381688,49408990,1476124915.57,0.7432,0.6898
2024-05-10,29.3032674,29.41125264,28.63572228,28.959678,51489926,1515276799.59,-1.0731,0.7189
2024-05-13,28.85169276,30.3831198,28.7633412,30.01989672,87320975,2657530498.23,3.661,1.2192
2024-05-14,31.3648038,31.6102248,30.44202084,30.51073872,107402519,3383702906.42,1.6351,1.4995
2024-05-15,30.432204,30.71689236,30.0395304,30.09843144,41907108,1293998460.81,-1.3514,0.5851
2024-05-16,30.6285408,31.4629722,30.39293664,31.17828384,101764044,3222156376.54,3.5877,1.4208
2024-05-17,30.96231336,31.3648038,30.8248776,31.06048176,52585866,1665148626.08,-0.3778,0.7342
2024-05-20,30.84451128,31.413888,30.73652604,31.04084808,47529836,1502283358.21,-0.0632,0.6636
2024-05-21,30.923046,31.69857636,30.76597656,31.28626908,57889521,1850377741.82,0.7906,0.8082
2024-05-22,31.2175512,32.395572,31.1193828,32.25813624,84265286,2748987218.14,3.1064,1.1765
2024-05-23,32.0028984,32.3464878,31.62004164,31.91454684,49572096,1612873100.06,-1.0651,0.6921
2024-05-24,31.76729424,32.2483194,30.8248776,30.93286284,81032670,2589338578.39,-3.076,1.1314
2024-05-27,31.22736804,31.83601212,30.90341232,31.30590276,55784571,1773904805.8,1.206,0.7788
2024-05-28,31.168467,31.17828384,30.432204,30.54018924,61610249,1926962938.07,-2.4459,0.8602
2024-05-29,30.69725868,30.91322916,30.22605036,30.60890712,43161349,1342584227.52,0.225,0.6026
2024-05-30,30.45183768,32.150151,30.26531772,31.66912584,77273319,2487336940.18,3.4638,1.0789
2024-05-31,31.6102248,32.14033416,31.1193828,31.20773436,56636132,1821116747.96,-1.4569,0.7907
2024-06-03,31.06048176,32.4937404,31.03103124,31.91454684,82983440,2699177158.08,2.2649,1.1586
2024-06-04,31.8065616,32.2483194,31.5611406,32.13051732,48444111,1575657989.9,0.6767,0.6762
2024-06-05,31.98326472,32.87659716,31.90473,32.27776992,69564774,2303493633.66,0.4583,0.971
2024-06-06,32.5919088,33.131835,32.38575516,32.4937404,68692722,2290997652.28,0.6691,0.9588
2024-06-07,32.45447304,32.4937404,31.2666354,31.6102248,77733824,2507079747.84,-2.719,1.085
2024-06-11,30.432204,31.35498696,30.31440192,31.19791752,67357208,2120334750.93,-1.3043,0.9402
2024-06-12,32.96494872,33.377256,32.58209196,32.80787928,130909933,4394573914.0,5.1605,1.8272
2024-06-13,33.3281718,33.75029592,32.43483936,32.62135932,89348348,3010452013.42,-0.5685,1.2471
2024-06-14,32.5919088,34.05461796,32.55264144,33.7208454,101763049,3473393693.01,3.3704,1.4204
2024-06-17,33.9171822,37.0094868,33.79938012,36.322308,161677724,5878248629.8,7.7147,2.2567
2024-06-18,37.07820468,37.57886352,36.14560488,37.29417516,160707602,6048554178.24,2.6757,2.2431
2024-06-19,37.17637308,37.794834,36.7149816,37.37270988,96946397,3678586917.35,0.2106,1.3532
2024-06-20,37.2058236,37.66721508,36.4695606,36.57754584,78078057,2935429678.23,-2.1277,1.0898
2024-06-21,35.98853544,37.303992,35.90018388,37.02912048,67055863,2513337692.46,1.2346,0.9359
2024-06-24,36.8622342,38.21695812,36.79351632,37.18618992,103828100,3971924082.97,0.4242,1.4492
2024-06-25,36.83278368,37.14692256,36.11615436,36.47937744,82936164,3083180797.22,-1.9007,1.1576
2024-06-26,36.567729,37.794834,36.52846164,37.5003288,79007294,2989094129.32,2.7987,1.1028
2024-06-27,37.4021604,39.48333048,37.31380884,38.1384234,124871233,4902288044.1,1.7016,1.7429
2024-06-28,37.794834,39.13974108,37.549413,38.58999804,93374949,3667487400.12,1.184,1.3033
2024-07-01,38.4820128,38.776518,37.23527412,38.19732444,66548863,2575664846.6,-1.0176,0.9289
2024-07-02,38.76670116,39.12992424,38.10897288,38.37402756,69065252,2716509616.57,0.4626,0.9612
2024-07-03,38.37402756,39.05138952,37.91263608,38.17769076,52607251,2051170079.95,-0.5116,0.7321
2024-07-04,38.16787392,38.83541904,37.97153712,38.14824024,54728067,2141164149.92,-0.0771,0.7617
2024-07-05,38.285676,38.34457704,37.19600676,38.02062132,67356616,2583811836.0,-0.3345,0.9371
2024-07-08,38.040255,38.93358744,37.794834,38.64889908,78229655,3064039455.5,1.6525,1.0884
2024-07-09,38.64889908,40.84787124,38.34457704,40.63190076,114299394,4665735421.42,5.1308,1.5902
2024-07-10,40.63190076,40.96567332,40.07234088,40.32757872,74875260,3085524885.51,-0.749,1.0417
2024-07-11,40.5945913,42.46362364,40.13969454,41.31649268,105249414,4391554900.46,2.4522,1.4643
2024-07-12,39.9518024,40.83192874,39.74413214,40.46603352,68089326,2772799717.95,-2.0584,0.9473
2024-07-15,40.60448036,40.92093028,39.9023571,40.53525694,47474505,1942358326.09,0.1711,0.6605
2024-07-16,40.87148498,42.8196298,40.8418178,42.69107202,91165556,3874989349.53,5.3184,1.2683
2024-07-17,42.522958,42.69107202,41.039599,41.5834973,70718199,2996429461.7,-2.5944,0.9839
