date,open,high,low,close,volume,amount,pctChg,turn
2024-01-02,27.77873066,27.8046356,27.59739608,27.65784094,25379730,814257174.52,-0.4352,0.4546
2024-01-03,27.631936,27.70101584,27.3728866,27.4592364,25446892,810315013.15,-0.7181,0.4558
2024-01-04,27.5455862,27.64057098,27.1570121,27.5887611,33339805,1057458411.45,0.4717,0.5971
2024-01-05,27.6751109,28.74584842,27.30380676,28.47816404,83215675,2738167636.02,3.2238,1.4904
2024-01-08,28.59905376,28.67676858,28.3659093,28.4090842,41591134,1372722050.09,-0.2426,0.7449
2024-01-09,28.33136938,28.9703579,28.1932097,28.91854802,43820766,1454959636.83,1.7933,0.7849
2024-01-10,28.7976583,29.22077232,28.73721344,29.07397766,36648552,1233441572.36,0.5375,0.6564
2024-01-11,29.06534268,29.20350236,28.85810316,29.00489782,28408874,955075100.15,-0.2376,0.5088
2024-01-12,28.927183,29.21213734,28.85810316,29.03080276,22401273,753931821.3,0.0893,0.4012
2024-01-15,28.8840081,29.3157571,28.85810316,29.22077232,29568134,996815724.5,0.6544,0.5296
2024-01-16,29.13442252,29.56617152,29.02216778,29.45391678,28881665,981985129.61,0.7979,0.5173
2024-01-17,29.34166204,29.50572666,29.06534268,29.07397766,25404359,862978614.67,-1.2899,0.455
2024-01-18,28.8840081,29.1862324,28.34863934,29.04807272,42599897,1415827045.65,-0.0891,0.763
2024-01-19,28.927183,29.1430575,28.80629328,28.9703579,22119309,742171248.79,-0.2675,0.3962
2024-01-22,28.93581798,29.12578754,28.3227344,28.495434,37486769,1252130523.0,-1.6393,0.6714
2024-01-23,28.50406898,28.6249587,28.26228954,28.4522591,34201623,1126417759.11,-0.1515,0.6126
2024-01-24,28.63359368,29.0998826,28.46089408,29.0567077,32424807,1081791120.13,2.1244,0.5807
2024-01-25,29.0567077,29.19486738,28.84946818,29.06534268,34303215,1153568899.04,0.0297,0.6144
2024-01-26,29.02216778,29.16032746,28.6681336,29.06534268,40242878,1348398856.33,0.0,0.7208
2024-01-29,30.19652506,30.4383045,29.71296618,30.27423988,82599747,2881709947.28,4.1592,1.4794
2024-01-30,30.0497304,30.71462386,29.93747566,30.3519547,59559302,2096921935.78,0.2567,1.0667
2024-01-31,30.20516004,30.80097366,30.14471518,30.4383045,57217632,2026993048.41,0.2845,1.0248
2024-02-01,30.37785964,30.64554402,30.23106498,30.46420944,39645155,1399336815.11,0.0851,0.7101
2024-02-02,30.3951296,30.94776832,29.90293574,30.7405288,57203301,2029392736.28,0.907,1.0245
2024-02-05,30.5246543,31.22408768,30.33468474,31.15500784,68096947,2434258295.16,1.3483,1.2197
2024-02-06,30.9995782,31.7767264,30.6973539,30.9995782,77154588,2786260236.21,-0.4989,1.3819
2024-02-07,31.00821318,31.84580624,30.62827406,31.7767264,77041844,2793901512.5,2.507,1.3799
2024-02-08,31.7767264,31.89761612,31.05138808,31.20681772,57054423,2075374688.46,-1.7935,1.0219
2024-02-19,31.50040704,31.949426,31.22408768,31.93215604,49645367,1822315594.67,2.3243,0.8892
2024-02-20,31.949426,32.812924,31.89761612,32.77838408,51256680,1932836783.29,2.6501,0.918
2024-02-21,32.7265742,33.1151483,32.47615978,32.70066926,47622551,1811420029.02,-0.2371,0.853
2024-02-22,32.5538746,33.0719734,32.4675248,33.05470344,31474565,1199293232.89,1.0827,0.5637
2024-02-23,33.1151483,33.16695818,32.7265742,32.91654376,34173798,1304163891.46,-0.418,0.6121
2024-02-26,33.38283268,33.97001132,33.33965778,33.57280224,48760694,1898772035.0,1.9937,0.8733
2024-02-27,33.46918248,33.676422,33.26194296,33.57280224,35105044,1361036932.17,0.0,0.6288
2024-02-28,33.56416726,33.84048662,33.2878479,33.5037224,35133409,1366592263.19,-0.2058,0.6293
2024-02-29,33.5037224,33.84048662,33.4173726,33.7195969,33944025,1323366861.9,0.6443,0.608
2024-03-01,33.74550184,34.55718996,33.62461212,34.54855498,49235127,1959057808.2,2.4584,0.8818
2024-03-04,34.8853192,35.403418,34.40176032,34.60036486,51299213,2069842376.94,0.15,0.9188
2024-03-05,34.53128502,34.76442948,34.14271092,34.7126196,41534196,1656369540.05,0.3244,0.7439
2024-03-06,34.69534964,35.04074884,34.5830949,34.64353976,27965689,1127135011.81,-0.199,0.5009
2024-03-07,34.91985912,35.55021266,34.80760438,35.3602431,44230625,1809719828.07,2.0688,0.7922
2024-03-08,35.36887808,35.54157768,35.03211386,35.37751306,26247377,1074163111.78,0.0488,0.4701
2024-03-11,35.37751306,35.6192925,34.5830949,34.94576406,44482791,1797670198.3,-1.2204,0.7967
2024-03-12,34.93712908,34.93712908,33.5900722,33.90093148,83467251,3279867071.54,-2.9899,1.495
2024-03-13,33.84048662,34.15998088,33.61597714,34.09090104,41975320,1649612350.65,0.5604,0.7518
2024-03-14,33.96137634,34.56582494,33.94410638,34.1513459,34813602,1383580808.98,0.1773,0.6235
2024-03-15,34.18588582,34.20315578,33.25330798,33.52099236,48550854,1885101523.86,-1.8458,0.8696
2024-03-18,33.53826232,33.58143722,32.83019396,33.0719734,52370520,2005747361.53,-1.3395,0.938
2024-03-19,33.0287985,33.30511786,32.8992738,33.05470344,30884365,1185571317.0,-0.0522,0.5532
2024-03-20,33.03743348,33.21013308,32.5970495,33.0287985,31623268,1206997723.24,-0.0784,0.5664
2024-03-21,33.0719734,33.14968822,32.6402244,32.74384416,31192403,1185099232.2,-0.8627,0.5587
2024-03-22,32.7265742,33.0287985,32.61431946,32.93381372,29490523,1122536771.85,0.5802,0.5282
2024-03-25,32.82155898,33.34829276,32.6833993,32.95108368,33678792,1288353421.89,0.0524,0.6032
2024-03-26,32.93381372,33.09787834,32.6402244,32.8992738,33520860,1274359377.76,-0.1572,0.6004
2024-03-27,32.83019396,33.74550184,32.83019396,33.39146766,45811959,1776774056.14,1.4961,0.8205
2024-03-28,33.6332471,34.108171,33.14105324,33.8491216,46044061,1799386683.22,1.3706,0.8247
2024-03-29,33.7627718,34.0649961,33.57280224,33.94410638,23585811,926421709.71,0.2806,0.4224
2024-04-01,34.108171,34.78169944,34.07363108,34.64353976,38507559,1540677171.58,2.0605,0.6897
2024-04-02,34.53992,34.87668422,34.37585538,34.53128502,30917471,1240313639.8,-0.324,0.5538
2024-04-03,34.50538008,34.95439904,34.41903028,34.85941426,25537449,1025866808.06,0.9502,0.4574
2024-04-08,34.85077928,34.85077928,34.0218212,34.16861586,36713406,1458182185.5,-1.9817,0.6576
