date,open,high,low,close,volume,amount,pctChg,turn
2024-01-02,23.9770193,23.98559784,23.64245624,23.65961332,54219480,1500865547.87,-0.8627,0.2628
2024-01-03,23.65961332,23.88265536,23.60814208,23.82260558,43395588,1200383623.7,0.6889,0.2104
2024-01-04,23.81402704,23.87407682,23.47088544,23.85691974,63710249,1759101592.9,0.144,0.3088
2024-01-05,23.8054485,24.68903812,23.69392748,24.26868966,119063315,3376466446.93,1.726,0.5772
2024-01-08,24.16574718,24.52604586,23.9770193,24.13143302,81682070,2305065735.92,-0.5656,0.396
2024-01-09,24.12285448,24.26011112,23.9341266,24.16574718,55866306,1569684230.02,0.1422,0.2708
2024-01-10,24.03706908,24.3201609,24.03706908,24.0628047,45364048,1277638873.09,-0.426,0.2199
2024-01-11,24.019912,24.50888878,23.8912339,24.34589652,73531826,2082611271.53,1.1765,0.3564
2024-01-12,24.24295404,24.68903812,24.24295404,24.48315316,57783201,1652242625.55,0.5638,0.2801
2024-01-15,24.448839,24.82629476,24.33731798,24.68045958,48245229,1383953760.36,0.8059,0.2339
2024-01-16,24.56036002,24.98928702,24.5346244,24.98928702,85344024,2469511282.13,1.2513,0.4137
2024-01-17,24.98070848,25.37532132,24.90350162,25.04075826,130860146,3843478823.44,0.206,0.6344
2024-01-18,24.82629476,25.46110672,24.5346244,25.37532132,129512645,3762050845.84,1.3361,0.6278
2024-01-19,25.19517198,25.6498346,24.99786556,25.50399942,96861623,2865398411.83,0.5071,0.4695
2024-01-22,25.52973504,26.164547,25.4782638,25.9500835,154970267,4691297099.7,1.7491,0.7512
2024-01-23,25.74419854,26.0358689,25.5640492,25.72704146,88605552,2661547376.09,-0.8595,0.4295
2024-01-24,25.8642981,25.98439766,25.20375052,25.81282686,97489239,2904947629.04,0.3334,0.4726
2024-01-25,26.00155474,26.593474,25.89003372,26.5076886,123450922,3791899866.25,2.6919,0.5984
2024-01-26,26.52484568,26.8937229,26.30180364,26.69641648,100991578,3132788305.06,0.712,0.4896
2024-01-29,26.7650448,27.1081864,26.73930918,26.8937229,83882433,2632393040.21,0.7391,0.4066
2024-01-30,26.7650448,27.022401,26.40474612,26.593474,74399913,2316762500.3,-1.1164,0.3607
2024-01-31,26.52484568,26.75646626,26.24175386,26.34469634,80894928,2494516011.28,-0.9355,0.3921
2024-02-01,26.31038218,26.45621736,25.9071908,26.09591868,85970009,2621519217.61,-0.9443,0.4167
2024-02-02,26.1216543,26.30180364,25.42679256,25.93292642,98729165,2986530107.58,-0.6246,0.4786
2024-02-05,25.93292642,26.5505813,25.78709124,26.34469634,106397881,3246673368.04,1.5878,0.5158
2024-02-06,26.34469634,26.8937229,26.2503324,26.87656582,106215843,3296036540.08,2.0189,0.5149
2024-02-07,26.95377268,27.00524392,26.43048174,26.85940874,111051058,3458135329.46,-0.0638,0.5383
2024-02-08,26.85940874,26.9795083,26.61063108,26.9366156,87300436,2728137528.15,0.2874,0.4232
2024-02-19,27.44274946,27.44274946,26.94519414,27.12534348,87549010,2770406837.29,0.7006,0.4244
2024-02-20,27.12534348,27.12534348,26.84225166,26.9366156,60640469,1907541533.18,-0.6958,0.294
2024-02-21,26.9366156,28.64374506,26.8937229,28.309182,152865612,5003152628.47,5.0955,0.741
2024-02-22,28.14618974,28.2662893,27.78589106,28.1376112,75276038,2461009464.75,-0.6061,0.3649
